,ID,Gender,Car,Property,Children,Income,Income_Type,Education,Marriage_Status,Housing,Age,Employment_Length,Mobile_Phone,Work_Phone,Phone,Email,Occupation,Family_Size,IDList,6_Month,12_Month,24_Month,Lifetime
9090,5143156,0,1,0,0.0,0.4040697674418605,Working,Higher education,Single / not married,House / apartment,0.6594576232803033,0.9788481141692151,1,1,1,1,Managers,0.0,"[5143156, 5143157, 5143158, 5143159, 5143160, 5143161, 5143162]",0.0,0.0,1.0,0.0
9091,5143163,0,0,0,0.10526315789473684,0.09883720930232559,Commercial associate,Secondary / secondary special,Married,House / apartment,0.35679103210100205,0.9148827726809379,1,1,0,0,Accountants,0.15789473684210525,"[5143163, 5143164, 5143165, 5143166]",1.0,1.0,1.0,1.0
9092,5143167,1,1,0,0.0,0.12790697674418605,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.5652493913831173,0.8334607543323139,1,0,0,0,Managers,0.0,"[5143167, 5143168, 5143169, 5143172, 5143173, 5143174, 5143175, 5143176, 5143177, 5143179, 5143180, 5143181, 5143182, 5143183]",1.0,1.0,1.0,1.0
9093,5143184,0,0,1,0.05263157894736842,0.08430232558139535,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.3114986129196625,0.899401121304791,1,0,1,0,Core staff,0.10526315789473684,"[5143184, 5143185, 5143187, 5143188, 5143189]",1.0,1.0,1.0,1.0
9094,5143190,1,1,0,0.0,0.11337209302325582,State servant,Secondary / secondary special,Married,House / apartment,0.26926343203306335,0.7926860346585117,1,1,0,0,Null,0.05263157894736842,"[5143190, 5143191, 5143194, 5143199, 5143200, 5143201, 5143202]",0.0,0.0,1.0,0.0
9095,5143203,0,0,1,0.05263157894736842,0.08430232558139535,Commercial associate,Secondary / secondary special,Married,House / apartment,0.1378021853592254,0.880033129459735,1,0,0,0,Core staff,0.10526315789473684,[5143203],0.0,0.0,0.0,0.0
9096,5143204,1,0,1,0.05263157894736842,0.09883720930232559,Working,Secondary / secondary special,Married,House / apartment,0.2030232689803544,0.9788481141692151,1,0,0,0,Drivers,0.10526315789473684,[5143204],1.0,1.0,1.0,0.0
9097,5143206,0,0,1,0.05263157894736842,0.09011627906976745,Working,Secondary / secondary special,Married,House / apartment,0.4125007076940497,0.4999362895005096,1,0,0,0,Secretaries,0.10526315789473684,"[5143206, 5143207, 5143208]",1.0,1.0,1.0,0.0
9098,5143210,0,1,1,0.10526315789473684,0.08430232558139535,Working,Higher education,Married,House / apartment,0.24486214119911676,0.9032874617737003,1,0,0,0,Core staff,0.15789473684210525,"[5143210, 5143211, 5143212, 5143213, 5143214]",0.0,1.0,1.0,1.0
9099,5143215,0,0,1,0.05263157894736842,0.14244186046511628,Working,Secondary / secondary special,Married,House / apartment,0.5504161241012285,0.9750891946992865,1,0,1,0,Security staff,0.10526315789473684,"[5143215, 5143216, 5143218]",0.0,1.0,1.0,0.0
9100,5143219,0,0,1,0.0,0.02616279069767442,Pensioner,Lower secondary,Single / not married,House / apartment,0.82975711940214,24.270897043832825,1,0,0,0,Null,0.0,"[5143219, 5143220, 5143222, 5143223, 5143224, 5143225, 5143226, 5143227, 5143228, 5143229, 5143230]",0.0,0.0,1.0,0.0
9101,5143231,0,1,1,0.05263157894736842,1.0,Commercial associate,Higher education,Single / not married,House / apartment,0.15020098511011715,0.8431447502548419,1,0,0,0,Managers,0.05263157894736842,"[5143231, 5143232, 5143233, 5143234, 5143235, 5143236, 5143237, 5143238]",1.0,1.0,1.0,1.0
9102,5143239,1,1,1,0.0,0.09883720930232559,Commercial associate,Higher education,Civil marriage,With parents,0.13417879182471826,0.9518348623853211,1,0,0,0,Sales staff,0.05263157894736842,"[5143239, 5143240]",0.0,0.0,0.0,0.0
9103,5143242,0,0,0,0.0,0.06976744186046512,State servant,Higher education,Separated,With parents,0.6808016758195097,0.8742354740061162,1,1,0,0,IT staff,0.0,"[5143242, 5143243, 5143244, 5143245, 5143246]",0.0,0.0,0.0,0.0
9104,5143247,0,0,0,0.10526315789473684,0.05232558139534883,Commercial associate,Secondary / secondary special,Married,House / apartment,0.34575100492555055,0.9167940876656473,1,1,1,0,Core staff,0.15789473684210525,"[5143247, 5143248, 5143249, 5143250, 5143251]",1.0,1.0,1.0,1.0
9105,5143252,0,0,1,0.0,0.08430232558139535,Pensioner,Secondary / secondary special,Married,House / apartment,0.7410405933306912,24.270897043832825,1,0,1,0,Null,0.05263157894736842,"[5143252, 5143253, 5143254, 5143255, 5143256, 5143259, 5143260, 5143261, 5143262, 5143264, 5143265, 5143266, 5143267, 5143268, 5143269, 5143270, 5143271, 5143272]",0.0,1.0,1.0,0.0
9106,5143273,0,0,1,0.0,0.06976744186046512,Pensioner,Secondary / secondary special,Married,House / apartment,0.7871822453716808,24.270897043832825,1,0,0,0,Null,0.05263157894736842,[5143273],0.0,0.0,0.0,0.0
9107,5143274,1,1,1,0.0,0.24418604651162792,Working,Secondary / secondary special,Married,House / apartment,0.5945762328030346,0.9575688073394495,1,0,0,0,Sales staff,0.05263157894736842,"[5143274, 5143275, 5143276, 5143278, 5143279, 5143280, 5143281, 5143282]",0.0,0.0,0.0,0.0
9108,5143283,0,0,1,0.0,0.06976744186046512,Pensioner,Secondary / secondary special,Married,House / apartment,0.7852007020324974,24.270897043832825,1,0,0,0,Null,0.05263157894736842,"[5143283, 5143284, 5143285, 5143287, 5143292, 5143295, 5143296, 5143297, 5143298]",0.0,1.0,1.0,1.0
9109,5143300,0,0,1,0.0,0.14244186046511628,Commercial associate,Higher education,Single / not married,Office apartment,0.1261393874200305,0.9129077471967381,1,0,0,0,Sales staff,0.0,[5143300],0.0,0.0,0.0,0.0
9110,5143303,0,0,1,0.0,0.2296511627906977,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.5109551038894864,0.6706167176350663,1,0,0,0,Managers,0.0,"[5143303, 5143304, 5143305, 5143306, 5143307, 5143308, 5143309]",0.0,0.0,1.0,0.0
9111,5143310,1,0,1,0.0,0.05668604651162791,Pensioner,Secondary / secondary special,Separated,House / apartment,0.7801053048745965,24.270897043832825,1,0,0,0,Null,0.0,"[5143310, 5143311, 5143312, 5143313, 5143314, 5143315, 5143316]",0.0,1.0,1.0,0.0
9112,5143317,0,0,0,0.05263157894736842,0.02616279069767442,Commercial associate,Secondary / secondary special,Married,House / apartment,0.21610145501896616,0.8702854230377166,1,0,0,0,Sales staff,0.10526315789473684,"[5143317, 5143318]",1.0,1.0,1.0,0.0
9113,5143319,0,1,1,0.0,0.055232558139534885,Pensioner,Secondary / secondary special,Married,House / apartment,0.7557606295646266,24.270897043832825,1,0,0,0,Null,0.05263157894736842,"[5143319, 5143320, 5143321, 5143322]",0.0,1.0,1.0,0.0
9114,5143323,0,0,1,0.05263157894736842,0.12790697674418605,Working,Secondary / secondary special,Single / not married,House / apartment,0.27198097718394376,0.8877420998980632,1,0,0,0,Cleaning staff,0.05263157894736842,[5143323],0.0,1.0,1.0,1.0
9115,5143324,0,0,1,0.0,0.06976744186046512,Commercial associate,Higher education,Civil marriage,House / apartment,0.7420596727622715,0.6725917431192661,1,0,0,0,High skill tech staff,0.05263157894736842,"[5143324, 5143325, 5143326]",0.0,0.0,0.0,0.0
9116,5143327,0,0,1,0.0,0.0,Working,Secondary / secondary special,Married,House / apartment,0.6589480835645134,0.9167940876656473,1,1,0,0,Security staff,0.05263157894736842,[5143327],0.0,0.0,0.0,0.0
9117,5143328,0,0,1,0.0,0.08430232558139535,Working,Secondary / secondary special,Married,House / apartment,0.6984657193002322,0.9343144750254841,1,0,0,0,Cleaning staff,0.05263157894736842,"[5143328, 5143329, 5143332, 5143333, 5143334]",0.0,0.0,0.0,0.0
9118,5143335,0,0,1,0.05263157894736842,0.11046511627906977,Working,Secondary / secondary special,Single / not married,House / apartment,0.6250920002264619,0.899401121304791,1,1,1,0,Private service staff,0.05263157894736842,"[5143335, 5143336]",0.0,0.0,0.0,0.0
9119,5143339,1,0,0,0.05263157894736842,0.12209302325581395,Working,Secondary / secondary special,Married,Municipal apartment,0.3089509143407122,0.8470310907237513,1,0,0,1,Laborers,0.10526315789473684,"[5143339, 5143340, 5143341, 5143343, 5143344, 5143345, 5143346, 5143342]",1.0,1.0,1.0,1.0
9120,5143347,0,0,1,0.05263157894736842,0.01744186046511628,State servant,Secondary / secondary special,Married,House / apartment,0.060408764083111466,0.9304918450560652,1,1,0,0,Medicine staff,0.10526315789473684,[5143347],0.0,0.0,0.0,0.0
9121,5143348,1,0,1,0.0,0.08139534883720931,Working,Secondary / secondary special,Married,House / apartment,0.3558285681933986,0.8839831804281345,1,0,0,0,Laborers,0.05263157894736842,[5143348],0.0,0.0,0.0,0.0
9122,5143350,1,1,0,0.0,0.06976744186046512,Working,Secondary / secondary special,Married,House / apartment,0.1748853535639472,0.9129077471967381,1,1,0,0,Sales staff,0.05263157894736842,"[5143350, 5143351, 5143352, 5143353, 5143354, 5143355]",0.0,0.0,1.0,0.0
9123,5143356,0,0,1,0.0,0.06395348837209303,Working,Secondary / secondary special,Married,House / apartment,0.8674630583706051,0.8587538226299694,1,1,1,0,High skill tech staff,0.05263157894736842,"[5143356, 5143357, 5143358, 5143359, 5143360, 5143362, 5143363, 5143365]",0.0,0.0,0.0,0.0
9124,5143370,0,0,0,0.0,0.055232558139534885,Pensioner,Secondary / secondary special,Married,House / apartment,0.9348355319028476,24.270897043832825,1,0,0,0,Null,0.05263157894736842,"[5143370, 5143371, 5143374, 5143375, 5143376, 5143377]",1.0,1.0,1.0,1.0
9125,5143378,1,1,1,0.0,0.049418604651162795,Working,Secondary / secondary special,Married,House / apartment,0.6258280020381588,0.9148827726809379,1,0,0,0,Null,0.05263157894736842,"[5143378, 5143379, 5143380, 5143381, 5143382, 5143383, 5143385, 5143386, 5143388]",0.0,1.0,1.0,0.0
9126,5143389,0,0,1,0.0,0.08139534883720931,Working,Higher education,Single / not married,House / apartment,0.18530260997565529,0.9575688073394495,1,0,1,0,Core staff,0.0,"[5143389, 5143390, 5143391, 5143392, 5143393, 5143394, 5143395, 5143396, 5143397, 5143398]",1.0,1.0,1.0,1.0
9127,5143401,1,1,1,0.0,0.07558139534883722,Commercial associate,Higher education,Married,House / apartment,0.666987487969201,0.8509811416921509,1,0,1,0,Managers,0.05263157894736842,"[5143401, 5143402, 5143403, 5143404, 5143405, 5143406]",0.0,1.0,1.0,0.0
9128,5143407,0,0,1,0.0,0.030813953488372094,Pensioner,Secondary / secondary special,Married,House / apartment,0.8366075978033176,24.270897043832825,1,0,0,0,Null,0.05263157894736842,"[5143407, 5143408, 5143409, 5143410, 5143411]",1.0,1.0,1.0,0.0
9129,5143412,0,0,0,0.05263157894736842,0.0872093023255814,Commercial associate,Higher education,Married,House / apartment,0.5483779652380683,0.3953236493374107,1,0,0,0,Core staff,0.10526315789473684,[5143412],0.0,0.0,0.0,0.0
9130,5143413,0,0,1,0.10526315789473684,0.06976744186046512,Working,Incomplete higher,Married,House / apartment,0.17601766404348063,0.862512742099898,1,0,0,1,Sales staff,0.15789473684210525,"[5143413, 5143414, 5143415, 5143416, 5143417, 5143418, 5143419]",0.0,0.0,1.0,0.0
9131,5143420,1,1,0,0.05263157894736842,0.18604651162790697,State servant,Higher education,Married,Municipal apartment,0.09092453150653901,0.9420871559633027,1,0,0,0,Core staff,0.10526315789473684,"[5143420, 5143421, 5143422, 5143423, 5143424, 5143425, 5143426]",0.0,1.0,1.0,1.0
9132,5143427,0,0,1,0.0,0.09883720930232559,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.9025646832361434,24.270897043832825,1,0,0,0,Null,0.0,"[5143427, 5143428, 5143429, 5143430, 5143431, 5143434, 5143435]",0.0,1.0,1.0,0.0
9133,5143436,0,0,1,0.0,0.058139534883720936,Pensioner,Higher education,Single / not married,House / apartment,0.8627073543565644,24.270897043832825,1,0,0,0,Null,0.0,"[5143436, 5143437, 5143438, 5143439, 5143440, 5143441, 5143442, 5143443, 5143444]",0.0,0.0,0.0,0.0
9134,5143446,0,0,1,0.0,0.055232558139534885,Pensioner,Secondary / secondary special,Married,House / apartment,0.9073770027741606,24.270897043832825,1,0,1,0,Null,0.05263157894736842,[5143446],1.0,1.0,1.0,1.0
9135,5143447,0,0,1,0.0,0.09883720930232559,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.9464417143180659,24.270897043832825,1,0,0,0,Null,0.05263157894736842,"[5143447, 5143448, 5143449, 5143450]",0.0,0.0,0.0,0.0
9136,5143451,1,1,1,0.0,0.14244186046511628,State servant,Secondary / secondary special,Civil marriage,House / apartment,0.2504104625488308,0.8896534148827727,1,0,0,0,High skill tech staff,0.05263157894736842,"[5143451, 5143452, 5143453, 5143454, 5143455, 5143456, 5143457]",1.0,1.0,1.0,1.0
9137,5143458,1,0,1,0.0,0.11337209302325582,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.23450150031138528,0.9555937818552498,1,0,0,1,Managers,0.0,"[5143458, 5143459, 5143460, 5143461, 5143462, 5143463, 5143464]",1.0,1.0,1.0,0.0
9138,5143465,0,0,1,0.0,0.040697674418604654,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.8929966596840853,24.270897043832825,1,0,1,0,Null,0.0,"[5143465, 5143467, 5143470, 5143471, 5143472, 5143473, 5143474, 5143475, 5143476, 5143478, 5143479, 5143480, 5143481]",1.0,1.0,1.0,0.0
9139,5143482,1,0,1,0.05263157894736842,0.08430232558139535,Commercial associate,Secondary / secondary special,Married,House / apartment,0.25171261960029434,0.9246304791029561,1,0,0,0,Drivers,0.10526315789473684,"[5143482, 5143483, 5143484, 5143485, 5143486, 5143487, 5143488, 5143489]",0.0,1.0,1.0,1.0
9140,5143490,0,0,1,0.05263157894736842,0.061046511627906974,Working,Higher education,Married,House / apartment,0.2543169337032214,0.8121814475025484,1,1,0,0,Accountants,0.10526315789473684,"[5143490, 5143492, 5143494, 5143495, 5143500, 5143502, 5143503, 5143504, 5143505, 5143508, 5143509]",0.0,0.0,1.0,0.0
9141,5143510,1,0,1,0.0,0.055232558139534885,Working,Secondary / secondary special,Married,House / apartment,0.45666081639585565,0.777204383282365,1,0,0,0,Managers,0.05263157894736842,"[5143510, 5143511, 5143512]",0.0,1.0,1.0,0.0
9142,5143513,0,0,1,0.0,0.14244186046511628,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.8940157391156656,24.270897043832825,1,0,0,0,Null,0.0,"[5143513, 5143514, 5143515, 5143516, 5143517, 5143519, 5143520, 5143521, 5143522, 5143523]",0.0,1.0,1.0,0.0
9143,5143524,0,1,1,0.0,0.034883720930232565,Working,Secondary / secondary special,Married,House / apartment,0.7112042121949838,0.5173292558613659,1,0,1,0,Private service staff,0.05263157894736842,"[5143524, 5143525, 5143526]",0.0,0.0,0.0,0.0
9144,5143531,0,0,1,0.0,0.055232558139534885,Working,Secondary / secondary special,Widow,House / apartment,0.8460623903074223,0.9440621814475025,1,1,0,0,Null,0.0,[5143531],0.0,0.0,0.0,0.0
9145,5143532,0,0,1,0.0,0.1569767441860465,Working,Higher education,Single / not married,House / apartment,0.5196738945818943,0.9770642201834863,1,0,0,0,Sales staff,0.0,"[5143532, 5143533, 5143534, 5143535, 5143536, 5143537, 5143538, 5143539, 5143540]",1.0,1.0,1.0,0.0
9146,5143544,0,0,1,0.0,0.055232558139534885,Working,Secondary / secondary special,Married,House / apartment,0.6197135254486781,0.862512742099898,1,0,1,0,Sales staff,0.05263157894736842,"[5143544, 5143545, 5143546, 5143547, 5143548, 5143549, 5143551, 5143552, 5143553, 5143554]",0.0,1.0,1.0,0.0
9147,5143555,1,0,0,0.10526315789473684,0.11337209302325582,Working,Secondary / secondary special,Married,With parents,0.1961727905791767,0.95361875637105,1,0,0,0,Drivers,0.15789473684210525,"[5143555, 5143558, 5143560, 5143562, 5143563, 5143564, 5143565]",0.0,0.0,1.0,0.0
9148,5143566,1,1,1,0.0,0.1569767441860465,Working,Secondary / secondary special,Married,House / apartment,0.6448508180943213,0.8720693170234455,1,0,0,0,Managers,0.05263157894736842,[5143566],0.0,0.0,0.0,0.0
9149,5143569,0,0,1,0.05263157894736842,0.055232558139534885,Working,Secondary / secondary special,Married,House / apartment,0.29360810734303344,0.8623216106014271,1,0,0,0,Core staff,0.10526315789473684,"[5143569, 5143570, 5143571]",0.0,0.0,0.0,0.0
9150,5143575,1,1,0,0.0,0.08430232558139535,Working,Incomplete higher,Married,With parents,0.0925663817018626,0.939920998980632,1,1,0,0,Drivers,0.05263157894736842,"[5143575, 5143577, 5143579, 5143580, 5143581, 5143583, 5143573, 5143574, 5143576, 5143582]",1.0,1.0,1.0,1.0
9151,5143584,0,0,1,0.05263157894736842,0.13372093023255816,State servant,Secondary / secondary special,Civil marriage,With parents,0.4152748683689067,0.6295871559633027,1,0,0,0,Cooking staff,0.10526315789473684,"[5143584, 5143585]",0.0,1.0,1.0,1.0
9152,5143587,0,0,1,0.0,0.09883720930232559,Pensioner,Higher education,Separated,House / apartment,0.7894468663307479,24.270897043832825,1,0,0,0,Null,0.0,"[5143587, 5143589, 5143590, 5143591, 5143592, 5143594]",0.0,1.0,1.0,0.0
9153,5143595,0,0,0,0.0,0.040697674418604654,Working,Secondary / secondary special,Civil marriage,House / apartment,0.2349544245031987,0.7887359836901121,1,1,0,0,Waiters/barmen staff,0.05263157894736842,"[5143595, 5143596, 5143597, 5143598, 5143600, 5143601, 5143602, 5143603, 5143604]",1.0,1.0,1.0,1.0
9154,5143605,1,1,1,0.0,0.1569767441860465,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.1872275377908622,0.9380096839959225,1,1,0,1,Null,0.05263157894736842,"[5143605, 5143606, 5143607]",0.0,0.0,0.0,0.0
9155,5143608,0,0,1,0.0,0.07848837209302326,Pensioner,Secondary / secondary special,Married,House / apartment,0.9440638623110456,24.270897043832825,1,0,1,0,Null,0.05263157894736842,[5143608],0.0,0.0,0.0,0.0
9156,5143609,1,1,1,0.0,0.08430232558139535,Commercial associate,Secondary / secondary special,Married,House / apartment,0.08260204948196792,0.9864296636085627,1,0,1,0,Sales staff,0.05263157894736842,"[5143609, 5143610, 5143611, 5143612, 5143613]",1.0,1.0,1.0,1.0
9157,5143614,0,0,1,0.0,0.11337209302325582,Pensioner,Secondary / secondary special,Married,House / apartment,0.889939421389345,24.270897043832825,1,0,1,0,Null,0.05263157894736842,"[5143614, 5143618, 5143619, 5143620]",0.0,0.0,0.0,0.0
9158,5143621,0,0,0,0.0,0.06976744186046512,Working,Secondary / secondary special,Married,House / apartment,0.4774387136952952,0.8681829765545361,1,0,0,0,Sales staff,0.05263157894736842,"[5143621, 5143622, 5143623, 5143624]",1.0,1.0,1.0,1.0
9159,5143625,1,1,0,0.0,0.055232558139534885,Working,Secondary / secondary special,Married,House / apartment,0.7580252505236935,0.8875509683995922,1,0,0,0,Null,0.05263157894736842,"[5143625, 5143626]",0.0,0.0,1.0,0.0
9160,5143628,1,0,0,0.0,0.14244186046511628,Working,Higher education,Civil marriage,House / apartment,0.4323161410858857,0.9884046890927625,1,0,0,0,Drivers,0.05263157894736842,"[5143628, 5143629, 5143630, 5143631, 5143632]",0.0,0.0,0.0,0.0
9161,5143635,0,1,1,0.0,0.034883720930232565,Working,Secondary / secondary special,Married,House / apartment,0.6166562871539376,0.8449286442405708,1,0,0,0,Security staff,0.05263157894736842,"[5143635, 5143636, 5143637]",0.0,0.0,0.0,0.0
9162,5143638,0,0,1,0.0,0.07558139534883722,State servant,Secondary / secondary special,Civil marriage,House / apartment,0.4994621525222216,0.522999490316004,1,0,0,0,Accountants,0.05263157894736842,"[5143638, 5143639]",0.0,0.0,0.0,1.0
9163,5145691,1,0,1,0.0,0.02616279069767442,Pensioner,Higher education,Married,House / apartment,0.8787295476419634,24.270897043832825,1,0,0,0,Null,0.05263157894736842,[5145691],0.0,0.0,0.0,0.0
9164,5145693,1,1,1,0.0,0.12790697674418605,Working,Higher education,Single / not married,With parents,0.11068334937439839,0.9588430173292559,1,1,1,0,Null,0.0,"[5145693, 5145694, 5145695, 5145696, 5145697, 5145698, 5145699, 5145700]",0.0,1.0,1.0,0.0
9165,5145702,0,0,1,0.0,0.022674418604651168,Pensioner,Secondary / secondary special,Married,House / apartment,0.8937892770197589,24.270897043832825,1,0,0,0,Null,0.05263157894736842,[5145702],0.0,0.0,0.0,0.0
9166,5145704,0,0,1,0.10526315789473684,0.06976744186046512,Working,Secondary / secondary special,Married,House / apartment,0.3065164468097151,0.7182721712538226,1,0,0,0,Security staff,0.15789473684210525,"[5145704, 5145705, 5145706, 5145707, 5145708, 5145709, 5145712, 5145713, 5145714, 5145716, 5145717]",1.0,1.0,1.0,1.0
9167,5145718,0,0,1,0.15789473684210525,0.08430232558139535,Working,Secondary / secondary special,Married,House / apartment,0.22402762837570056,0.9422145769622834,1,0,0,0,Laborers,0.21052631578947367,[5145718],0.0,0.0,0.0,0.0
9168,5145719,0,0,1,0.0,0.040697674418604654,Working,Higher education,Single / not married,House / apartment,0.24678706901432368,0.9713302752293578,1,0,0,0,Laborers,0.0,[5145719],0.0,0.0,0.0,0.0
9169,5145720,0,0,0,0.05263157894736842,0.11337209302325582,Working,Secondary / secondary special,Married,House / apartment,0.3941572779256072,0.8743628950050968,1,0,0,0,Sales staff,0.10526315789473684,[5145720],0.0,0.0,0.0,0.0
9170,5145721,0,0,1,0.0,0.14244186046511628,Pensioner,Secondary / secondary special,Separated,House / apartment,0.5208628205854045,24.270897043832825,1,0,0,0,Null,0.0,[5145721],1.0,1.0,1.0,1.0
9171,5145722,1,1,1,0.0,0.18604651162790697,Working,Higher education,Single / not married,House / apartment,0.1607314725697786,0.9664882772680938,1,0,1,0,High skill tech staff,0.0,"[5145722, 5145723]",0.0,0.0,0.0,0.0
9172,5145724,0,0,0,0.0,0.11337209302325582,Working,Secondary / secondary special,Single / not married,House / apartment,0.47415501330464804,0.9034785932721713,1,0,0,0,Laborers,0.0,"[5145724, 5145725]",0.0,0.0,0.0,0.0
9173,5145730,1,1,0,0.05263157894736842,0.08430232558139535,Working,Secondary / secondary special,Married,House / apartment,0.37162429938289077,0.8976172273190621,1,0,0,0,Security staff,0.10526315789473684,[5145730],0.0,0.0,0.0,0.0
9174,5145731,1,1,0,0.05263157894736842,0.17151162790697674,Commercial associate,Secondary / secondary special,Married,House / apartment,0.10411594859310414,0.9373725790010193,1,0,0,0,Drivers,0.10526315789473684,"[5145731, 5145732, 5145733, 5145734]",0.0,0.0,0.0,0.0
9175,5145735,1,1,1,0.05263157894736842,0.1569767441860465,Working,Higher education,Married,House / apartment,0.7501556926909358,0.9936289500509684,1,0,0,0,Laborers,0.10526315789473684,"[5145735, 5145736, 5145737, 5145738, 5145739]",0.0,1.0,1.0,0.0
9176,5145740,0,0,1,0.0,0.02034883720930233,Pensioner,Secondary / secondary special,Married,House / apartment,0.7190171545037649,24.270897043832825,1,0,0,0,Null,0.05263157894736842,[5145740],1.0,1.0,1.0,1.0
9177,5145741,0,0,0,0.0,0.034883720930232565,Pensioner,Secondary / secondary special,Married,House / apartment,0.9278152069297401,24.270897043832825,1,0,0,0,Null,0.05263157894736842,[5145741],0.0,0.0,0.0,0.0
9178,5145743,0,1,1,0.0,0.08430232558139535,Working,Higher education,Married,House / apartment,0.14380343090075287,0.9451452599388379,1,0,0,0,Accountants,0.05263157894736842,"[5145743, 5145744]",0.0,0.0,0.0,0.0
9179,5145769,0,1,1,0.0,0.18604651162790697,Commercial associate,Secondary / secondary special,Married,House / apartment,0.5287889939421389,0.8394495412844036,1,0,0,0,High skill tech staff,0.05263157894736842,[5145769],0.0,0.0,0.0,0.0
9180,5145770,0,1,1,0.21052631578947367,0.055232558139534885,Working,Higher education,Married,House / apartment,0.3499971692238011,0.8753185524974516,1,0,0,0,Core staff,0.2631578947368421,"[5145770, 5145771, 5145772, 5145773, 5145776, 5145777, 5145778, 5145781, 5145782, 5145783]",0.0,1.0,1.0,0.0
9181,5145785,0,0,1,0.05263157894736842,0.09883720930232559,Working,Higher education,Separated,House / apartment,0.4417143180660137,0.8433995922528033,1,0,0,0,Null,0.05263157894736842,[5145785],1.0,1.0,1.0,1.0
9182,5145786,0,1,1,0.0,0.046511627906976744,Working,Secondary / secondary special,Married,House / apartment,0.45852912868708595,0.8239041794087666,1,0,0,0,Sales staff,0.05263157894736842,[5145786],0.0,0.0,1.0,0.0
9183,5145789,0,0,1,0.0,0.09883720930232559,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.78038838249448,24.270897043832825,1,0,0,0,Null,0.05263157894736842,[5145789],0.0,0.0,0.0,0.0
9184,5145790,0,1,0,0.05263157894736842,0.09883720930232559,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.47811809998301524,0.7890545361875637,1,0,0,0,Cleaning staff,0.10526315789473684,"[5145790, 5145791]",0.0,1.0,1.0,1.0
9185,5145795,0,1,1,0.0,0.0377906976744186,Pensioner,Secondary / secondary special,Married,House / apartment,0.771160052086282,24.270897043832825,1,0,1,0,Null,0.05263157894736842,[5145795],0.0,0.0,0.0,0.0
9186,5145796,1,0,1,0.0,0.18604651162790697,Working,Higher education,Married,House / apartment,0.33035158240389506,0.8956422018348624,1,0,0,0,Laborers,0.05263157894736842,"[5145796, 5145797]",0.0,0.0,0.0,0.0
9187,5145798,0,0,1,0.0,0.18604651162790697,Commercial associate,Secondary / secondary special,Married,House / apartment,0.8880144935741381,0.8511085626911314,1,0,0,0,Sales staff,0.05263157894736842,[5145798],0.0,0.0,0.0,0.0
9188,5145801,0,0,1,0.0,0.055232558139534885,Pensioner,Secondary / secondary special,Married,With parents,0.784747777840684,24.270897043832825,1,0,0,0,Null,0.05263157894736842,[5145801],0.0,0.0,0.0,0.0
9189,5145803,0,0,0,0.05263157894736842,0.09883720930232559,Commercial associate,Higher education,Single / not married,House / apartment,0.6244692294627185,0.8414245667686034,1,0,1,0,Accountants,0.05263157894736842,[5145803],1.0,1.0,1.0,1.0
9190,5145804,1,0,1,0.0,0.09883720930232559,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.1432372756609862,0.9539373088685015,1,0,0,0,High skill tech staff,0.0,[5145804],0.0,0.0,0.0,0.0
9191,5145805,0,0,1,0.0,0.11337209302325582,Working,Secondary / secondary special,Separated,House / apartment,0.4440921700730339,0.9306192660550459,1,0,0,0,Laborers,0.0,[5145805],0.0,0.0,0.0,0.0
9192,5145806,0,0,1,0.0,0.09883720930232559,Pensioner,Secondary / secondary special,Married,House / apartment,0.6925210892826812,24.270897043832825,1,0,0,0,Null,0.05263157894736842,"[5145806, 5145807]",0.0,1.0,1.0,1.0
9193,5145808,1,1,1,0.0,0.055232558139534885,Pensioner,Secondary / secondary special,Married,House / apartment,0.8146407745003679,24.270897043832825,1,0,0,0,Null,0.05263157894736842,[5145808],0.0,0.0,0.0,0.0
9194,5145809,0,0,1,0.0,0.08430232558139535,Working,Higher education,Married,House / apartment,0.1611843967615919,0.938328236493374,1,0,0,0,Core staff,0.05263157894736842,"[5145809, 5145810]",0.0,0.0,0.0,0.0
9195,5145812,0,0,0,0.05263157894736842,0.046511627906976744,Commercial associate,Secondary / secondary special,Married,House / apartment,0.31132876634773243,0.6688328236493374,1,0,0,0,Laborers,0.10526315789473684,[5145812],0.0,0.0,1.0,0.0
9196,5145816,1,0,1,0.05263157894736842,0.12790697674418605,Commercial associate,Secondary / secondary special,Married,House / apartment,0.4946498329842042,0.8899719673802242,1,0,0,0,Laborers,0.10526315789473684,[5145816],0.0,0.0,0.0,0.0
9197,5145819,0,0,1,0.0,0.14244186046511628,Working,Secondary / secondary special,Separated,House / apartment,0.5505859706731585,0.6708078491335372,1,1,1,0,Laborers,0.0,[5145819],0.0,0.0,0.0,0.0
